#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len	
chr5	76400000	76500000	0.590400	0.409600	28435	20012	20948	30605	0	0	100000
chr5	76500000	76600000	0.590930	0.409070	27238	20039	20868	31855	0	0	100000
chr5	76600000	76700000	0.582580	0.417420	27239	20702	21040	31019	0	0	100000
chr5	76700000	76800000	0.607660	0.392340	33320	20212	19022	27446	0	0	100000
chr5	76800000	76900000	0.634010	0.365990	34255	18566	18033	29146	0	0	100000
chr5	76900000	77000000	0.588690	0.411310	30382	20939	20192	28487	0	0	100000
chr5	77000000	77100000	0.620280	0.379720	32316	19376	18596	29712	0	0	100000
chr5	77100000	77200000	0.575930	0.424070	28764	21361	21046	28829	0	0	100000
chr5	77200000	77300000	0.582300	0.417700	30015	21029	20741	28215	0	0	100000
chr5	77300000	77400000	0.629500	0.370500	32541	19034	18016	30409	0	0	100000
chr5	77400000	77500000	0.641140	0.358860	34047	18535	17351	30067	0	0	100000
chr5	77500000	77600000	0.629260	0.370740	34391	19448	17626	28535	0	0	100000
chr5	77600000	77700000	0.606690	0.393310	28922	18856	20475	31747	0	0	100000
chr5	77700000	77800000	0.617300	0.382700	26916	18757	19513	34814	0	0	100000
chr5	77800000	77900000	0.562120	0.437880	29085	22811	20977	27127	0	0	100000
chr5	77900000	78000000	0.570580	0.429420	30563	21957	20985	26495	0	0	100000
chr5	78000000	78100000	0.570140	0.429860	29500	21701	21285	27514	0	0	100000
chr5	78100000	78200000	0.592300	0.407700	30458	20438	20332	28772	0	0	100000
chr5	78200000	78300000	0.595920	0.404080	29853	20712	19696	29739	0	0	100000
chr5	78300000	78400000	0.594080	0.405920	30132	20343	20249	29276	0	0	100000
chr5	78400000	78500000	0.585130	0.414870	30942	20717	20770	27571	0	0	100000
chr5	78500000	78600000	0.577180	0.422820	27074	20776	21506	30644	0	0	100000
chr5	78600000	78700000	0.609660	0.390340	30864	19928	19106	30102	0	0	100000
chr5	78700000	78800000	0.627920	0.372080	33713	19209	17999	29079	0	0	100000
chr5	78800000	78900000	0.588310	0.411690	29499	20538	20631	29332	0	0	100000
chr5	78900000	79000000	0.624530	0.375470	29460	17593	19954	32993	0	0	100000
chr5	79000000	79100000	0.593810	0.406190	28801	19970	20649	30580	0	0	100000
chr5	79100000	79200000	0.571610	0.428390	28213	20788	22051	28948	0	0	100000
chr5	79200000	79300000	0.588900	0.411100	31409	21140	19970	27481	0	0	100000
chr5	79300000	79400000	0.569180	0.430820	28589	21848	21234	28329	0	0	100000
chr5	79400000	79500000	0.560520	0.439480	29222	22531	21417	26830	0	0	100000
chr5	79500000	79600000	0.549560	0.450440	28633	23210	21834	26323	0	0	100000
chr5	79600000	79700000	0.592570	0.407430	28154	20386	20357	31103	0	0	100000
chr5	79700000	79800000	0.615300	0.384700	29144	19139	19331	32386	0	0	100000
chr5	79800000	79900000	0.591930	0.408070	29757	20152	20655	29436	0	0	100000
chr5	79900000	80000000	0.604490	0.395510	28994	18909	20642	31455	0	0	100000
chr5	80000000	80100000	0.624250	0.375750	29363	18058	19517	33062	0	0	100000
chr5	80100000	80200000	0.605860	0.394140	27737	19509	19905	32849	0	0	100000
chr5	80200000	80300000	0.587070	0.412930	28655	20026	21267	30052	0	0	100000
chr5	80300000	80400000	0.603450	0.396550	28679	19278	20377	31666	0	0	100000
chr5	80400000	80500000	0.582750	0.417250	28251	20746	20979	30024	0	0	100000
chr5	80500000	80600000	0.579280	0.420720	30630	21605	20467	27298	0	0	100000
chr5	80600000	80700000	0.595520	0.404480	30599	20002	20446	28953	0	0	100000
chr5	80700000	80800000	0.641570	0.358430	32435	18096	17747	31722	0	0	100000
chr5	80800000	80900000	0.647280	0.352720	34712	18155	17117	30016	0	0	100000
chr5	80900000	81000000	0.635180	0.364820	34600	19214	17268	28918	0	0	100000
chr5	81000000	81100000	0.610940	0.389060	32010	20182	18724	29084	0	0	100000
chr5	81100000	81200000	0.596230	0.403770	30428	19718	20659	29195	0	0	100000
chr5	81200000	81300000	0.588630	0.411370	28255	21265	19872	30608	0	0	100000
chr5	81300000	81400000	0.629090	0.370910	29549	17933	19158	33360	0	0	100000
chr5	81400000	81500000	0.624670	0.375330	28268	17969	19564	34199	0	0	100000
chr5	81500000	81600000	0.613010	0.386990	29847	18596	20103	31454	0	0	100000
chr5	81600000	81700000	0.590140	0.409860	28122	19444	21542	30892	0	0	100000
chr5	81700000	81800000	0.607140	0.392860	28708	19057	20229	32006	0	0	100000
chr5	81800000	81900000	0.612640	0.387360	29103	19196	19540	32161	0	0	100000
chr5	81900000	82000000	0.620200	0.379800	32506	18581	19399	29514	0	0	100000
chr5	82000000	82100000	0.615700	0.384300	30602	19434	18996	30968	0	0	100000
chr5	82100000	82200000	0.614880	0.385120	28634	19356	19156	32854	0	0	100000
chr5	82200000	82300000	0.619010	0.380990	32791	19209	18890	29110	0	0	100000
chr5	82300000	82400000	0.628910	0.371090	31384	18400	18709	31507	0	0	100000
chr5	82400000	82500000	0.646280	0.353720	29551	17004	18368	35077	0	0	100000
chr5	82500000	82600000	0.654490	0.345510	31899	16637	17914	33550	0	0	100000
chr5	82600000	82700000	0.637860	0.362140	32945	18285	17929	30841	0	0	100000
chr5	82700000	82800000	0.621550	0.378450	30680	18788	19057	31475	0	0	100000
chr5	82800000	82900000	0.631010	0.368990	31085	18240	18659	32016	0	0	100000
chr5	82900000	83000000	0.629030	0.370970	31691	18254	18843	31212	0	0	100000
chr5	83000000	83100000	0.621250	0.378750	30258	18897	18978	31867	0	0	100000
chr5	83100000	83200000	0.634130	0.365870	30062	18136	18451	33351	0	0	100000
chr5	83200000	83300000	0.647490	0.352510	32616	17522	17729	32133	0	0	100000
chr5	83300000	83400000	0.638980	0.361020	34379	18250	17852	29519	0	0	100000
chr5	83400000	83500000	0.647420	0.352580	32789	17686	17572	31953	0	0	100000
chr5	83500000	83600000	0.643780	0.356220	32722	18311	17311	31656	0	0	100000
chr5	83600000	83700000	0.645530	0.354470	33363	18053	17394	31190	0	0	100000
chr5	83700000	83800000	0.649180	0.350820	32707	17505	17577	32211	0	0	100000
chr5	83800000	83900000	0.649820	0.350180	31409	17369	17649	33573	0	0	100000
chr5	83900000	84000000	0.637580	0.362420	32148	18136	18106	31610	0	0	100000
chr5	84000000	84100000	0.662580	0.337420	32590	16720	17022	33668	0	0	100000
chr5	84100000	84200000	0.648700	0.351300	31663	17657	17473	33207	0	0	100000
chr5	84200000	84300000	0.662450	0.337550	32727	16677	17078	33518	0	0	100000
chr5	84300000	84400000	0.662190	0.337810	31934	17201	16580	34285	0	0	100000
chr5	84400000	84500000	0.655010	0.344990	31893	17048	17451	33608	0	0	100000
chr5	84500000	84600000	0.663270	0.336730	32934	16901	16772	33393	0	0	100000
chr5	84600000	84700000	0.665640	0.334360	33250	16561	16875	33314	0	0	100000
chr5	84700000	84800000	0.649380	0.350620	33738	17059	18003	31200	0	0	100000
chr5	84800000	84900000	0.655850	0.344150	32516	17254	17161	33069	0	0	100000
chr5	84900000	85000000	0.655340	0.344660	32843	17462	17004	32691	0	0	100000
chr5	85000000	85100000	0.655790	0.344210	32601	16949	17472	32978	0	0	100000
chr5	85100000	85200000	0.650870	0.349130	32264	17403	17510	32823	0	0	100000
chr5	85200000	85300000	0.659730	0.340270	33405	17197	16830	32568	0	0	100000
chr5	85300000	85400000	0.661280	0.338720	31664	17021	16851	34464	0	0	100000
chr5	85400000	85500000	0.653490	0.346510	33003	17220	17431	32346	0	0	100000
chr5	85500000	85600000	0.629570	0.370430	31236	18510	18533	31721	0	0	100000
chr5	85600000	85700000	0.664170	0.335830	34826	17080	16503	31591	0	0	100000
chr5	85700000	85800000	0.646220	0.353780	32841	18003	17375	31781	0	0	100000
chr5	85800000	85900000	0.641520	0.358480	34318	17909	17939	29834	0	0	100000
chr5	85900000	86000000	0.636610	0.363390	31608	17805	18534	32053	0	0	100000
chr5	86000000	86100000	0.634690	0.365310	29145	18078	18453	34324	0	0	100000
chr5	86100000	86200000	0.636600	0.363400	31389	18423	17917	32271	0	0	100000
chr5	86200000	86300000	0.647940	0.352060	31841	17523	17683	32953	0	0	100000
chr5	86300000	86400000	0.620070	0.379930	30264	19309	18684	31743	0	0	100000
chr5	86400000	86500000	0.623640	0.376360	31035	18955	18681	31329	0	0	100000
chr5	86500000	86600000	0.623100	0.376900	29175	18581	19109	33135	0	0	100000
chr5	86600000	86700000	0.649800	0.350200	31305	16843	18177	33675	0	0	100000
chr5	86700000	86800000	0.634810	0.365190	30091	18497	18022	33390	0	0	100000
chr5	86800000	86900000	0.626140	0.373860	30069	18710	18676	32545	0	0	100000
chr5	86900000	87000000	0.655610	0.344390	31393	16918	17521	34168	0	0	100000
chr5	87000000	87100000	0.648310	0.351690	32264	17633	17536	32567	0	0	100000
chr5	87100000	87200000	0.640670	0.359330	31817	18085	17848	32250	0	0	100000
chr5	87200000	87300000	0.629480	0.370520	32242	18990	18062	30706	0	0	100000
chr5	87300000	87400000	0.626720	0.373280	32769	19179	18149	29903	0	0	100000
chr5	87400000	87500000	0.622520	0.377480	31749	19033	18715	30503	0	0	100000
chr5	87500000	87600000	0.639300	0.360700	34367	18162	17908	29563	0	0	100000
chr5	87600000	87700000	0.626660	0.373340	31136	18585	18749	31530	0	0	100000
chr5	87700000	87800000	0.634340	0.365660	31694	18294	18272	31740	0	0	100000
chr5	87800000	87900000	0.636520	0.363480	32783	18668	17680	30869	0	0	100000
chr5	87900000	88000000	0.597900	0.402100	29776	20661	19549	30014	0	0	100000
chr5	88000000	88100000	0.627720	0.372280	30620	18580	18648	32152	0	0	100000
chr5	88100000	88200000	0.648430	0.351570	32284	18069	17088	32559	0	0	100000
chr5	88200000	88300000	0.633410	0.366590	30443	17880	18779	32898	0	0	100000
chr5	88300000	88400000	0.631100	0.368900	30459	18155	18735	32651	0	0	100000
chr5	88400000	88500000	0.642010	0.357990	31308	17428	18371	32893	0	0	100000
chr5	88500000	88600000	0.632090	0.367910	30755	17693	19098	32454	0	0	100000
chr5	88600000	88700000	0.652910	0.347090	33020	17389	17320	32271	0	0	100000
chr5	88700000	88800000	0.646650	0.353350	32811	17268	18067	31854	0	0	100000
chr5	88800000	88900000	0.642050	0.357950	33104	18051	17744	31101	0	0	100000
chr5	88900000	89000000	0.637250	0.362750	33225	18216	18059	30500	0	0	100000
chr5	89000000	89100000	0.648490	0.351510	33051	17413	17738	31798	0	0	100000
chr5	89100000	89200000	0.640470	0.359530	33345	18156	17797	30702	0	0	100000
chr5	89200000	89300000	0.645090	0.354910	33719	18047	17444	30790	0	0	100000
chr5	89300000	89400000	0.634280	0.365720	34794	18617	17955	28634	0	0	100000
chr5	89400000	89500000	0.618560	0.381440	33197	19961	18183	28659	0	0	100000
chr5	89500000	89600000	0.628680	0.371320	33649	19176	17956	29219	0	0	100000
chr5	89600000	89700000	0.633730	0.366270	31469	18530	18097	31904	0	0	100000
chr5	89700000	89800000	0.625830	0.374170	31888	18386	19031	30695	0	0	100000
chr5	89800000	89900000	0.618250	0.381750	29518	18256	19919	32307	0	0	100000
chr5	89900000	90000000	0.641620	0.358380	29572	16827	19011	34590	0	0	100000
chr5	90000000	90100000	0.632620	0.367380	30313	17433	19305	32949	0	0	100000
chr5	90100000	90200000	0.630120	0.369880	29437	18208	18780	33575	0	0	100000
chr5	90200000	90300000	0.634770	0.365230	30229	17813	18710	33248	0	0	100000
chr5	90300000	90400000	0.625420	0.374580	30458	18873	18585	32084	0	0	100000
chr5	90400000	90500000	0.612510	0.387490	30890	19079	19670	30361	0	0	100000
chr5	90500000	90600000	0.594380	0.405620	30238	20455	20107	29200	0	0	100000
chr5	90600000	90700000	0.592950	0.407050	28909	20483	20222	30386	0	0	100000
chr5	90700000	90800000	0.620620	0.379380	30611	18660	19278	31451	0	0	100000
chr5	90800000	90900000	0.635300	0.364700	31632	18111	18359	31898	0	0	100000
chr5	90900000	91000000	0.649350	0.350650	32069	17039	18026	32866	0	0	100000
chr5	91000000	91100000	0.645250	0.354750	31465	17411	18064	33060	0	0	100000
chr5	91100000	91200000	0.646940	0.353060	32244	17127	18179	32450	0	0	100000
chr5	91200000	91300000	0.655290	0.344710	32084	16851	17620	33445	0	0	100000
chr5	91300000	91400000	0.651090	0.348910	30885	17197	17694	34224	0	0	100000
chr5	91400000	91500000	0.667070	0.332930	31714	16218	17075	34993	0	0	100000
chr5	91500000	91600000	0.633940	0.366060	31601	18401	18205	31793	0	0	100000
chr5	91600000	91700000	0.329530	0.170470	16035	8300	8747	16918	50000	0	100000
chr5	91700000	91800000	0.652130	0.347870	33649	17475	17312	31564	0	0	100000
chr5	91800000	91900000	0.654570	0.345430	33625	17281	17262	31832	0	0	100000
chr5	91900000	92000000	0.655130	0.344870	32821	16891	17596	32692	0	0	100000
chr5	92000000	92100000	0.658720	0.341280	33042	17229	16899	32830	0	0	100000
chr5	92100000	92200000	0.633530	0.366470	30623	18852	17795	32730	0	0	100000
chr5	92200000	92300000	0.638680	0.361320	30638	18021	18111	33230	0	0	100000
chr5	92300000	92400000	0.648720	0.351280	33765	17775	17353	31107	0	0	100000
chr5	92400000	92500000	0.629990	0.370010	31339	19283	17718	31660	0	0	100000
chr5	92500000	92600000	0.626700	0.373300	32832	19057	18273	29838	0	0	100000
chr5	92600000	92700000	0.610750	0.389250	31565	20000	18925	29510	0	0	100000
chr5	92700000	92800000	0.615790	0.384210	31911	19908	18513	29668	0	0	100000
chr5	92800000	92900000	0.639210	0.360790	35456	18629	17450	28465	0	0	100000
chr5	92900000	93000000	0.576910	0.423090	28959	21029	21280	28732	0	0	100000
chr5	93000000	93100000	0.630090	0.369910	33757	19035	17956	29252	0	0	100000
chr5	93100000	93200000	0.638240	0.361760	32462	18114	18062	31362	0	0	100000
chr5	93200000	93300000	0.656850	0.343150	34440	17460	16855	31245	0	0	100000
chr5	93300000	93400000	0.626800	0.373200	34172	19399	17921	28508	0	0	100000
chr5	93400000	93500000	0.627870	0.372130	33338	19249	17964	29449	0	0	100000
chr5	93500000	93600000	0.633910	0.366090	31032	18553	18056	32359	0	0	100000
chr5	93600000	93700000	0.640150	0.359850	33099	18073	17912	30916	0	0	100000
chr5	93700000	93800000	0.629860	0.370140	31982	18441	18573	31004	0	0	100000
chr5	93800000	93900000	0.636010	0.363990	33233	18491	17908	30368	0	0	100000
chr5	93900000	94000000	0.626470	0.373530	30489	19065	18288	32158	0	0	100000
chr5	94000000	94100000	0.633830	0.366170	30989	18227	18390	32394	0	0	100000
chr5	94100000	94200000	0.627300	0.372700	31880	18584	18686	30850	0	0	100000
chr5	94200000	94300000	0.641860	0.358140	33145	17944	17870	31041	0	0	100000
chr5	94300000	94400000	0.627210	0.372790	32308	18958	18321	30413	0	0	100000
chr5	94400000	94500000	0.626980	0.373020	32475	18709	18593	30223	0	0	100000
chr5	94500000	94600000	0.624380	0.375620	32989	19191	18371	29449	0	0	100000
chr5	94600000	94700000	0.607930	0.392070	30569	20118	19089	30224	0	0	100000
chr5	94700000	94800000	0.622190	0.377810	32049	19005	18776	30170	0	0	100000
chr5	94800000	94900000	0.640650	0.359350	33671	19549	16386	30394	0	0	100000
chr5	94900000	95000000	0.615990	0.384010	30504	19466	18935	31095	0	0	100000
chr5	95000000	95100000	0.611360	0.388640	30003	19364	19500	31133	0	0	100000
chr5	95100000	95200000	0.567530	0.432470	28226	21178	22069	28527	0	0	100000
chr5	95200000	95300000	0.606240	0.393760	31183	19893	19483	29441	0	0	100000
chr5	95300000	95400000	0.629450	0.370550	30943	17555	19500	32002	0	0	100000
chr5	95400000	95500000	0.617580	0.382420	28427	18538	19704	33331	0	0	100000
chr5	95500000	95600000	0.626970	0.373030	29565	17562	19741	33132	0	0	100000
chr5	95600000	95700000	0.611560	0.388440	28388	19397	19447	32768	0	0	100000
chr5	95700000	95800000	0.609500	0.390500	30153	19671	19379	30797	0	0	100000
chr5	95800000	95900000	0.609430	0.390570	31849	19563	19494	29094	0	0	100000
chr5	95900000	96000000	0.596230	0.403770	29431	20280	20097	30192	0	0	100000
chr5	96000000	96100000	0.612860	0.387140	30116	18912	19802	31170	0	0	100000
chr5	96100000	96200000	0.603390	0.396610	30889	20257	19404	29450	0	0	100000
chr5	96200000	96300000	0.604920	0.395080	29400	19461	20047	31092	0	0	100000
chr5	96300000	96400000	0.626360	0.373640	28483	17945	19419	34153	0	0	100000
chr5	96400000	96500000	0.605810	0.394190	29349	19572	19847	31232	0	0	100000
chr5	96500000	96600000	0.629210	0.370790	29441	18083	18996	33480	0	0	100000
chr5	96600000	96700000	0.617610	0.382390	26127	18526	19713	35634	0	0	100000
chr5	96700000	96800000	0.631810	0.368190	30247	18040	18779	32934	0	0	100000
chr5	96800000	96900000	0.618340	0.381660	28759	18835	19331	33075	0	0	100000
chr5	96900000	97000000	0.634710	0.365290	30920	17521	19008	32551	0	0	100000
chr5	97000000	97100000	0.630350	0.369650	29880	17827	19138	33155	0	0	100000
chr5	97100000	97200000	0.635400	0.364600	30050	18618	17842	33490	0	0	100000
chr5	97200000	97300000	0.644980	0.355020	30491	17587	17915	34007	0	0	100000
chr5	97300000	97400000	0.641600	0.358400	34211	18231	17609	29949	0	0	100000
chr5	97400000	97500000	0.621110	0.378890	32525	19965	17924	29586	0	0	100000
chr5	97500000	97600000	0.645410	0.354590	33775	18201	17258	30766	0	0	100000
chr5	97600000	97700000	0.634540	0.365460	34200	18450	18096	29254	0	0	100000
chr5	97700000	97800000	0.624350	0.375650	31769	19699	17866	30666	0	0	100000
chr5	97800000	97900000	0.626950	0.373050	33875	19030	18275	28820	0	0	100000
chr5	97900000	98000000	0.630540	0.369460	33192	18606	18340	29862	0	0	100000
chr5	98000000	98100000	0.628480	0.371520	34722	18944	18208	28126	0	0	100000
chr5	98100000	98200000	0.610200	0.389800	32491	19432	19548	28529	0	0	100000
chr5	98200000	98300000	0.626620	0.373380	32435	19153	18185	30227	0	0	100000
chr5	98300000	98400000	0.607030	0.392970	31039	19230	20067	29664	0	0	100000
chr5	98400000	98500000	0.631700	0.368300	30524	18163	18667	32646	0	0	100000
chr5	98500000	98600000	0.615280	0.384720	29537	19060	19412	31991	0	0	100000
chr5	98600000	98700000	0.642280	0.357720	31336	17482	18290	32892	0	0	100000
chr5	98700000	98800000	0.641490	0.358510	31711	18106	17745	32438	0	0	100000
chr5	98800000	98900000	0.620440	0.379560	29465	18465	19491	32579	0	0	100000
chr5	98900000	99000000	0.657430	0.342570	32576	16579	17678	33167	0	0	100000
chr5	99000000	99100000	0.661980	0.338020	32013	16929	16873	34185	0	0	100000
chr5	99100000	99200000	0.657280	0.342720	33509	17413	16859	32219	0	0	100000
chr5	99200000	99300000	0.647920	0.352080	32662	17666	17542	32130	0	0	100000
chr5	99300000	99400000	0.647870	0.352130	33420	16554	18659	31367	0	0	100000
chr5	99400000	99500000	0.645940	0.354060	32543	18230	17176	32051	0	0	100000
chr5	99500000	99600000	0.650440	0.349560	32517	17525	17431	32527	0	0	100000
chr5	99600000	99700000	0.640950	0.359050	33072	18031	17874	31023	0	0	100000
chr5	99700000	99800000	0.616730	0.383270	30546	19535	18792	31127	0	0	100000
chr5	99800000	99900000	0.646600	0.353400	32367	17411	17929	32293	0	0	100000
chr5	99900000	100000000	0.641980	0.358020	31115	17871	17931	33083	0	0	100000
chr5	100000000	100100000	0.646660	0.353340	31554	17805	17529	33112	0	0	100000
chr5	100100000	100200000	0.645340	0.354660	32951	17799	17667	31583	0	0	100000
chr5	100200000	100300000	0.645560	0.354440	31295	17606	17838	33261	0	0	100000
chr5	100300000	100400000	0.641880	0.358120	32300	17448	18364	31888	0	0	100000
chr5	100400000	100500000	0.656630	0.343370	31481	17236	17101	34182	0	0	100000
chr5	100500000	100600000	0.646810	0.353190	34319	17283	18036	30362	0	0	100000
chr5	100600000	100700000	0.660100	0.339900	35339	17649	16341	30671	0	0	100000
chr5	100700000	100800000	0.665520	0.334480	34432	16721	16727	32120	0	0	100000
chr5	100800000	100900000	0.648770	0.351230	33133	17263	17860	31744	0	0	100000
chr5	100900000	101000000	0.641420	0.358580	33327	17964	17894	30815	0	0	100000
chr5	101000000	101100000	0.641910	0.358090	31377	18125	17684	32814	0	0	100000
chr5	101100000	101200000	0.646570	0.353430	32589	17830	17513	32068	0	0	100000
chr5	101200000	101300000	0.642770	0.357230	31667	17904	17819	32610	0	0	100000
chr5	101300000	101400000	0.662240	0.337760	33972	17133	16643	32252	0	0	100000
chr5	101400000	101500000	0.625190	0.374810	32237	19546	17935	30282	0	0	100000
chr5	101500000	101600000	0.633590	0.366410	33694	18304	18337	29665	0	0	100000
chr5	101600000	101700000	0.633270	0.366730	33196	18940	17733	30131	0	0	100000
chr5	101700000	101800000	0.648290	0.351710	32419	17711	17460	32410	0	0	100000
chr5	101800000	101900000	0.631870	0.368130	32788	18461	18352	30399	0	0	100000
